pid_integral,pid_derivative,pid_proportional,integral_sum,motor_target,gyro_offset,gyro_value,motors_enabled
81.0,11.0,29.0,0.0,-0.03,2.0,-2.09,True
81.0,11.0,29.0,0.0,0.0,2.0,-1.99,True
81.0,11.0,29.0,0.0,-0.15,2.0,-2.1,True
81.0,11.0,29.0,0.0,-0.31,2.0,-2.16,True
81.0,11.0,29.0,0.0,-0.36,2.0,-2.13,True
81.0,11.0,29.0,0.0,-0.48,2.0,-2.14,True
81.0,11.0,29.0,0.0,-0.54,2.0,-2.1,True
81.0,11.0,29.0,0.0,-0.59,2.0,-2.05,True
81.0,11.0,29.0,0.0,-0.58,2.0,-2.0,True
81.0,11.0,29.0,0.0,-0.51,2.0,-1.93,True
81.0,11.0,29.0,0.0,-0.46,2.0,-1.93,True
81.0,11.0,29.0,0.0,-0.6,2.0,-2.03,True
81.0,11.0,29.0,0.0,-0.8,2.0,-2.15,True
81.0,11.0,29.0,0.0,-0.88,2.0,-2.11,True
81.0,11.0,29.0,0.0,-1.26,2.0,-2.34,True
81.0,11.0,29.0,0.0,0.87,2.0,-0.9,True
81.0,11.0,29.0,0.0,1.65,2.0,-0.78,True
81.0,11.0,29.0,0.0,2.83,2.0,-0.38,True
81.0,11.0,29.0,0.0,2.22,2.0,-1.24,True
81.0,11.0,29.0,0.0,-1.65,2.0,-4.26,True
81.0,11.0,29.0,0.0,-4.88,2.0,-4.34,True
81.0,11.0,29.0,0.0,-2.75,2.0,-1.7,True
81.0,11.0,29.0,0.0,-0.48,2.0,-0.18,True
81.0,11.0,29.0,0.0,-0.91,2.0,-1.28,True
81.0,11.0,29.0,0.0,0.6,2.0,-0.54,True
81.0,11.0,29.0,0.0,3.0,2.0,0.25,True
81.0,11.0,29.0,0.0,1.34,2.0,-1.95,True
81.0,11.0,29.0,0.0,-2.37,2.0,-4.59,True
81.0,11.0,29.0,0.0,-1.63,2.0,-3.2,True
81.0,11.0,29.0,0.0,-1.46,2.0,-2.68,True
81.0,11.0,29.0,0.0,-0.69,2.0,-2.09,True
81.0,11.0,29.0,0.0,0.75,2.0,-1.12,True
81.0,11.0,29.0,0.0,2.41,2.0,-0.17,True
81.0,11.0,29.0,0.0,-0.58,2.0,-2.63,True
81.0,11.0,29.0,0.0,-1.14,2.0,-2.95,True
81.0,11.0,29.0,0.0,-2.12,2.0,-3.09,True
81.0,11.0,29.0,0.0,1.86,2.0,-0.28,True
81.0,11.0,29.0,0.0,0.24,2.0,-2.18,True
81.0,11.0,29.0,0.0,-0.05,2.0,-2.31,True
81.0,11.0,29.0,0.0,-1.97,2.0,-3.6,True
81.0,11.0,29.0,0.0,0.11,2.0,-1.82,True
81.0,11.0,29.0,0.0,4.06,2.0,0.81,True
81.0,11.0,29.0,0.0,-1.34,2.0,-4.07,True
81.0,11.0,29.0,0.0,1.36,2.0,-1.41,True
81.0,11.0,29.0,0.0,-2.64,2.0,-4.49,True
81.0,11.0,29.0,0.0,-2.2,2.0,-3.32,True
81.0,11.0,29.0,0.0,1.25,2.0,-0.15,True
81.0,11.0,29.0,0.0,0.91,2.0,-1.21,True
81.0,11.0,29.0,0.0,-1.11,2.0,-3.09,True
81.0,11.0,29.0,0.0,2.09,2.0,-0.41,True
81.0,11.0,29.0,0.0,2.63,2.0,-0.51,True
81.0,11.0,29.0,0.0,-2.66,2.0,-5.08,True
81.0,11.0,29.0,0.0,-1.05,2.0,-3.07,True
81.0,11.0,29.0,0.0,-2.06,2.0,-3.42,True
81.0,11.0,29.0,0.0,2.84,2.0,0.26,True
81.0,11.0,29.0,0.0,2.19,2.0,-1.25,True
81.0,11.0,29.0,0.0,2.59,2.0,-1.17,True
81.0,11.0,29.0,0.0,-3.31,2.0,-4.87,True
81.0,11.0,29.0,0.0,-2.35,2.0,-3.21,True
81.0,11.0,29.0,0.0,0.49,2.0,-0.55,True
81.0,11.0,29.0,0.0,2.19,2.0,0.23,True
81.0,11.0,29.0,0.0,1.0,2.0,-1.21,True
81.0,11.0,29.0,0.0,0.45,2.0,-2.0,True
81.0,11.0,29.0,0.0,-3.55,2.0,-4.88,True
81.0,11.0,29.0,0.0,-3.8,2.0,-3.92,True
81.0,11.0,29.0,0.0,1.6,2.0,0.89,True
81.0,11.0,29.0,0.0,1.99,2.0,0.09,True
81.0,11.0,29.0,0.0,0.7,2.0,-1.87,True
81.0,11.0,29.0,0.0,1.84,2.0,-1.09,True
81.0,11.0,29.0,0.0,-5.01,2.0,-6.46,True
81.0,11.0,29.0,0.0,-2.57,2.0,-3.21,True
81.0,11.0,29.0,0.0,-0.83,2.0,-1.94,True
81.0,11.0,29.0,0.0,3.0,2.0,0.68,True
81.0,11.0,29.0,0.0,0.5,2.0,-2.02,True
81.0,11.0,29.0,0.0,1.45,2.0,-1.37,True
81.0,11.0,29.0,0.0,-1.45,2.0,-3.76,True
81.0,11.0,29.0,0.0,-4.34,2.0,-5.29,True
81.0,11.0,29.0,0.0,-2.7,2.0,-2.91,True
81.0,11.0,29.0,0.0,2.79,2.0,1.49,True
81.0,11.0,29.0,0.0,3.81,2.0,0.71,True
81.0,11.0,29.0,0.0,0.51,2.0,-2.99,True
81.0,11.0,29.0,0.0,1.75,2.0,-1.64,True
81.0,11.0,29.0,0.0,-6.92,2.0,-8.08,True
81.0,11.0,29.0,0.0,-4.65,2.0,-4.34,True
81.0,11.0,29.0,0.0,-4.7,2.0,-3.04,True
81.0,11.0,29.0,0.0,-4.5,2.0,-2.43,True
81.0,11.0,29.0,0.0,0.24,2.0,1.16,True
81.0,11.0,29.0,0.0,0.41,2.0,-0.13,True
81.0,11.0,29.0,0.0,5.41,2.0,2.69,True
81.0,11.0,29.0,0.0,1.01,2.0,-1.71,True
81.0,11.0,29.0,0.0,-2.33,2.0,-4.48,True
81.0,11.0,29.0,0.0,-0.49,2.0,-2.47,True
81.0,11.0,29.0,0.0,0.26,2.0,-1.69,True
81.0,11.0,29.0,0.0,1.12,2.0,-1.16,True
81.0,11.0,29.0,0.0,-0.32,2.0,-2.24,True
81.0,11.0,29.0,0.0,-2.6,2.0,-3.85,True
81.0,11.0,29.0,0.0,0.35,2.0,-1.45,True
81.0,11.0,29.0,0.0,1.55,2.0,-0.77,True
81.0,11.0,29.0,0.0,1.92,2.0,-0.77,True
81.0,11.0,29.0,0.0,-1.92,2.0,-4.06,True
81.0,11.0,29.0,0.0,-2.38,2.0,-3.37,True
81.0,11.0,29.0,0.0,1.33,2.0,-0.06,True
81.0,11.0,29.0,0.0,0.13,2.0,-1.46,True
81.0,11.0,29.0,0.0,-2.49,2.0,-3.01,True
81.0,11.0,29.0,0.0,-7.87,2.0,-6.66,True
81.0,11.0,29.0,0.0,-0.78,2.0,-0.24,True
81.0,11.0,29.0,0.0,-6.61,2.0,-5.1,True
81.0,11.0,29.0,0.0,3.22,2.0,2.65,True
81.0,11.0,29.0,0.0,18.56,2.0,10.93,True
81.0,11.0,29.0,0.0,-9.68,2.0,-14.74,True
81.0,11.0,29.0,0.0,-8.09,2.0,-10.01,True
81.0,11.0,29.0,0.0,-1.24,2.0,-2.41,True
81.0,11.0,29.0,0.0,-4.82,2.0,-4.54,True
81.0,11.0,29.0,0.0,9.96,2.0,7.38,True
81.0,11.0,29.0,0.0,-0.65,2.0,-3.35,True
81.0,11.0,29.0,0.0,7.78,2.0,2.32,True
81.0,11.0,29.0,0.0,0.59,2.0,-4.72,True
81.0,11.0,29.0,0.0,4.44,2.0,-1.18,True
81.0,11.0,29.0,0.0,-5.51,2.0,-8.68,True
81.0,11.0,29.0,0.0,-5.22,2.0,-5.83,True
81.0,11.0,29.0,0.0,-7.56,2.0,-5.62,True
81.0,11.0,29.0,0.0,-5.77,2.0,-3.07,True
81.0,11.0,29.0,0.0,-0.74,2.0,1.12,True
81.0,11.0,29.0,0.0,0.48,2.0,0.55,True
81.0,11.0,29.0,0.0,7.39,2.0,4.35,True
81.0,11.0,29.0,0.0,6.58,2.0,1.3,True
81.0,11.0,29.0,0.0,3.04,2.0,-2.98,True
81.0,11.0,29.0,0.0,2.88,2.0,-2.6,True
81.0,11.0,29.0,0.0,-3.67,2.0,-7.09,True
81.0,11.0,29.0,0.0,-3.87,2.0,-5.04,True
81.0,11.0,29.0,0.0,-5.72,2.0,-4.75,True
81.0,11.0,29.0,0.0,-6.25,2.0,-3.81,True
81.0,11.0,29.0,0.0,-2.05,2.0,0.11,True
81.0,11.0,29.0,0.0,-2.33,2.0,-0.73,True
81.0,11.0,29.0,0.0,3.96,2.0,2.3,True
81.0,11.0,29.0,0.0,2.84,2.0,-0.39,True
81.0,11.0,29.0,0.0,4.12,2.0,-0.1,True
81.0,11.0,29.0,0.0,-0.02,2.0,-4.0,True
81.0,11.0,29.0,0.0,-0.21,2.0,-3.19,True
81.0,11.0,29.0,0.0,-2.48,2.0,-4.3,True
81.0,11.0,29.0,0.0,-3.06,2.0,-3.84,True
81.0,11.0,29.0,0.0,-0.07,2.0,-0.8,True
81.0,11.0,29.0,0.0,1.04,2.0,-0.78,True
81.0,11.0,29.0,0.0,2.05,2.0,-0.79,True
81.0,11.0,29.0,0.0,2.53,2.0,-0.96,True
81.0,11.0,29.0,0.0,-2.71,2.0,-5.24,True
81.0,11.0,29.0,0.0,-2.66,2.0,-4.12,True
81.0,11.0,29.0,0.0,-4.96,2.0,-4.48,True
81.0,11.0,29.0,0.0,1.98,2.0,1.52,True
81.0,11.0,29.0,0.0,2.55,2.0,0.79,True
81.0,11.0,29.0,0.0,2.46,2.0,-0.3,True
81.0,11.0,29.0,0.0,-1.44,2.0,-3.98,True
81.0,11.0,29.0,0.0,-1.49,2.0,-3.34,True
81.0,11.0,29.0,0.0,1.33,2.0,-0.49,True
81.0,11.0,29.0,0.0,1.33,2.0,-1.07,True
81.0,11.0,29.0,0.0,-1.77,2.0,-3.9,True
81.0,11.0,29.0,0.0,-0.08,2.0,-2.23,True
81.0,11.0,29.0,0.0,1.86,2.0,-0.76,True
81.0,11.0,29.0,0.0,0.65,2.0,-1.77,True
81.0,11.0,29.0,0.0,-1.75,2.0,-2.86,True
81.0,11.0,29.0,0.0,0.95,2.0,-0.38,True
81.0,11.0,29.0,0.0,3.75,2.0,0.44,True
81.0,11.0,29.0,0.0,-1.81,2.0,-4.51,True
81.0,11.0,29.0,0.0,-1.67,2.0,-3.43,True
81.0,11.0,29.0,0.0,-0.84,2.0,-2.2,True
81.0,11.0,29.0,0.0,-0.95,2.0,-1.86,True
81.0,11.0,29.0,0.0,0.78,2.0,-0.68,True
81.0,11.0,29.0,0.0,6.07,2.0,2.37,True
81.0,11.0,29.0,0.0,6.88,2.0,1.05,True
81.0,11.0,29.0,0.0,1.68,2.0,-2.81,True
81.0,11.0,29.0,0.0,-4.7,2.0,-5.03,True
81.0,11.0,29.0,0.0,-10.08,2.0,-7.51,True
81.0,11.0,29.0,0.0,-7.61,2.0,-3.98,True
81.0,11.0,29.0,0.0,-8.68,2.0,-3.99,True
81.0,11.0,29.0,0.0,-5.47,2.0,-0.68,True
81.0,11.0,29.0,0.0,-5.83,2.0,-1.51,True
81.0,11.0,29.0,0.0,-1.7,2.0,1.17,True
81.0,11.0,29.0,0.0,2.33,2.0,2.25,True
81.0,11.0,29.0,0.0,4.94,2.0,2.21,True
81.0,11.0,29.0,0.0,6.72,2.0,1.58,True
81.0,11.0,29.0,0.0,3.84,2.0,-2.2,True
81.0,11.0,29.0,0.0,4.01,2.0,-1.75,True
81.0,11.0,29.0,0.0,2.25,2.0,-3.19,True
81.0,11.0,29.0,0.0,-3.78,2.0,-7.16,True
81.0,11.0,29.0,0.0,-4.09,2.0,-5.17,True
81.0,11.0,29.0,0.0,-2.31,2.0,-2.48,True
81.0,11.0,29.0,0.0,-1.23,2.0,-1.68,True
81.0,11.0,29.0,0.0,3.18,2.0,1.38,True
81.0,11.0,29.0,0.0,3.89,2.0,0.42,True
81.0,11.0,29.0,0.0,-0.23,2.0,-3.7,True
81.0,11.0,29.0,0.0,-1.16,2.0,-3.78,True
81.0,11.0,29.0,0.0,-1.91,2.0,-3.46,True
81.0,11.0,29.0,0.0,1.46,2.0,-0.4,True
81.0,11.0,29.0,0.0,2.81,2.0,-0.15,True
81.0,11.0,29.0,0.0,-0.57,2.0,-3.52,True
81.0,11.0,29.0,0.0,-2.54,2.0,-3.77,True
81.0,11.0,29.0,0.0,0.64,2.0,-0.76,True
81.0,11.0,29.0,0.0,4.31,2.0,0.71,True
81.0,11.0,29.0,0.0,0.14,2.0,-3.57,True
81.0,11.0,29.0,0.0,-3.1,2.0,-4.84,True
81.0,11.0,29.0,0.0,-3.18,2.0,-3.72,True
81.0,11.0,29.0,0.0,1.18,2.0,0.24,True
81.0,11.0,29.0,0.0,2.14,2.0,0.18,True
81.0,11.0,29.0,0.0,2.59,2.0,-0.38,True
81.0,11.0,29.0,0.0,0.5,2.0,-2.68,True
81.0,11.0,29.0,0.0,-4.16,2.0,-5.08,True
81.0,11.0,29.0,0.0,-2.16,2.0,-2.25,True
81.0,11.0,29.0,0.0,-0.33,2.0,-0.9,True
81.0,11.0,29.0,0.0,2.2,2.0,0.05,True
81.0,11.0,29.0,0.0,1.76,2.0,-1.09,True
81.0,11.0,29.0,0.0,-0.3,2.0,-2.81,True
81.0,11.0,29.0,0.0,-1.1,2.0,-2.96,True
81.0,11.0,29.0,0.0,-1.73,2.0,-2.88,True
81.0,11.0,29.0,0.0,-0.19,2.0,-1.49,True
81.0,11.0,29.0,0.0,1.93,2.0,-0.49,True
81.0,11.0,29.0,0.0,-0.02,2.0,-2.53,True
81.0,11.0,29.0,0.0,-1.63,2.0,-3.47,True
81.0,11.0,29.0,0.0,-0.18,2.0,-1.97,True
81.0,11.0,29.0,0.0,0.92,2.0,-1.05,True
81.0,11.0,29.0,0.0,0.95,2.0,-1.49,True
81.0,11.0,29.0,0.0,3.81,2.0,0.08,True
81.0,11.0,29.0,0.0,-1.49,2.0,-4.73,True
81.0,11.0,29.0,0.0,-0.85,2.0,-3.34,True
81.0,11.0,29.0,0.0,-2.2,2.0,-3.85,True
81.0,11.0,29.0,0.0,2.97,2.0,-0.01,True
81.0,11.0,29.0,0.0,-0.24,2.0,-3.22,True
81.0,11.0,29.0,0.0,-0.67,2.0,-2.79,True
81.0,11.0,29.0,0.0,-1.02,2.0,-2.76,True
81.0,11.0,29.0,0.0,-0.78,2.0,-2.25,True
81.0,11.0,29.0,0.0,-0.83,2.0,-2.16,True
81.0,11.0,29.0,0.0,-0.27,2.0,-1.7,True
81.0,11.0,29.0,0.0,-0.21,2.0,-1.82,True
81.0,11.0,29.0,0.0,0.03,2.0,-1.71,True
81.0,11.0,29.0,0.0,0.04,2.0,-1.82,True
81.0,11.0,29.0,0.0,0.27,2.0,-1.74,True
81.0,11.0,29.0,0.0,0.42,2.0,-1.74,True
81.0,11.0,29.0,0.0,0.45,2.0,-1.83,True
81.0,11.0,29.0,0.0,0.64,2.0,-1.75,True
81.0,11.0,29.0,0.0,0.76,2.0,-1.79,True
81.0,11.0,29.0,0.0,1.04,2.0,-1.67,True
81.0,11.0,29.0,0.0,-1.36,2.0,-3.56,True
81.0,11.0,29.0,0.0,-2.32,2.0,-3.48,True
81.0,11.0,29.0,0.0,1.68,2.0,0.04,True
81.0,11.0,29.0,0.0,2.18,2.0,-0.23,True
81.0,11.0,29.0,0.0,0.91,2.0,-1.47,True
81.0,11.0,29.0,0.0,-4.68,2.0,-5.86,True
81.0,11.0,29.0,0.0,0.86,2.0,-0.56,True
81.0,11.0,29.0,0.0,4.16,2.0,0.7,True
81.0,11.0,29.0,0.0,1.13,2.0,-2.71,True
81.0,11.0,29.0,0.0,1.55,2.0,-1.83,True
81.0,11.0,29.0,0.0,-4.88,2.0,-6.77,True
81.0,11.0,29.0,0.0,-2.6,2.0,-3.61,True
81.0,11.0,29.0,0.0,-0.97,2.0,-2.03,True
81.0,11.0,29.0,0.0,1.83,2.0,0.3,True
81.0,11.0,29.0,0.0,0.55,2.0,-1.89,True
81.0,11.0,29.0,0.0,3.38,2.0,-0.22,True
81.0,11.0,29.0,0.0,-2.58,2.0,-5.32,True
81.0,11.0,29.0,0.0,-2.39,2.0,-3.79,True
81.0,11.0,29.0,0.0,-2.63,2.0,-3.17,True
81.0,11.0,29.0,0.0,0.31,2.0,-0.65,True
81.0,11.0,29.0,0.0,3.31,2.0,0.31,True
81.0,11.0,29.0,0.0,0.89,2.0,-2.41,True
81.0,11.0,29.0,0.0,-0.23,2.0,-2.89,True
81.0,11.0,29.0,0.0,-3.62,2.0,-3.78,True
81.0,11.0,29.0,0.0,0.03,2.0,-0.35,True
81.0,11.0,29.0,0.0,2.86,2.0,0.55,True
81.0,11.0,29.0,0.0,2.54,2.0,-0.78,True
81.0,11.0,29.0,0.0,1.27,2.0,-2.04,True
81.0,11.0,29.0,0.0,-1.51,2.0,-3.41,True
81.0,11.0,29.0,0.0,-3.56,2.0,-4.29,True
81.0,11.0,29.0,0.0,-2.63,2.0,-2.85,True
81.0,11.0,29.0,0.0,-0.6,2.0,-0.99,True
81.0,11.0,29.0,0.0,4.18,2.0,1.52,True
81.0,11.0,29.0,0.0,5.92,2.0,1.09,True
81.0,11.0,29.0,0.0,5.44,2.0,-0.21,True
81.0,11.0,29.0,0.0,7.06,2.0,-0.72,True
81.0,11.0,29.0,0.0,4.32,2.0,-3.27,True
81.0,11.0,29.0,0.0,-2.2,2.0,-7.62,True
81.0,11.0,29.0,0.0,-3.9,2.0,-7.1,True
81.0,11.0,29.0,0.0,-6.93,2.0,-6.82,True
81.0,11.0,29.0,0.0,-7.9,2.0,-5.29,True
81.0,11.0,29.0,0.0,-8.63,2.0,-4.37,True
81.0,11.0,29.0,0.0,-8.74,2.0,-3.21,True
81.0,11.0,29.0,0.0,-2.63,2.0,1.67,True
81.0,11.0,29.0,0.0,-0.9,2.0,0.98,True
81.0,11.0,29.0,0.0,2.0,2.0,1.64,True
81.0,11.0,29.0,0.0,5.26,2.0,2.16,True
81.0,11.0,29.0,0.0,5.58,2.0,0.48,True
81.0,11.0,29.0,0.0,4.55,2.0,-1.07,True
81.0,11.0,29.0,0.0,1.94,2.0,-3.36,True
81.0,11.0,29.0,0.0,0.35,2.0,-4.04,True
81.0,11.0,29.0,0.0,-1.18,2.0,-4.43,True
81.0,11.0,29.0,0.0,-0.82,2.0,-3.2,True
81.0,11.0,29.0,0.0,0.89,2.0,-1.45,True
81.0,11.0,29.0,0.0,1.66,2.0,-1.06,True
81.0,11.0,29.0,0.0,-3.29,2.0,-4.21,True
81.0,11.0,29.0,0.0,-1.26,2.0,-1.78,True
81.0,11.0,29.0,0.0,0.57,2.0,-0.61,True
81.0,11.0,29.0,0.0,3.29,2.0,0.43,True
81.0,11.0,29.0,0.0,3.28,2.0,-0.62,True
81.0,11.0,29.0,0.0,2.14,2.0,-2.37,True
81.0,11.0,29.0,0.0,-8.5,2.0,-9.94,True
81.0,11.0,29.0,0.0,-6.87,2.0,-5.8,True
81.0,11.0,29.0,0.0,-5.27,2.0,-2.82,True
81.0,11.0,29.0,0.0,-5.1,2.0,-2.47,True
81.0,11.0,29.0,0.0,-3.91,2.0,-1.64,True
81.0,11.0,29.0,0.0,0.84,2.0,1.64,True
81.0,11.0,29.0,0.0,2.85,2.0,1.14,True
81.0,11.0,29.0,0.0,0.99,2.0,-1.45,True
81.0,11.0,29.0,0.0,-1.6,2.0,-3.29,True
81.0,11.0,29.0,0.0,-1.21,2.0,-2.4,True
81.0,11.0,29.0,0.0,-0.45,2.0,-1.72,True
81.0,11.0,29.0,0.0,1.25,2.0,-0.78,True
81.0,11.0,29.0,0.0,0.35,2.0,-1.9,True
81.0,11.0,29.0,0.0,0.14,2.0,-1.96,True
81.0,11.0,29.0,0.0,-0.69,2.0,-2.56,True
81.0,11.0,29.0,0.0,-0.83,2.0,-2.42,True
81.0,11.0,29.0,0.0,-1.44,2.0,-2.54,True
81.0,11.0,29.0,0.0,0.18,2.0,-1.13,True
81.0,11.0,29.0,0.0,4.27,2.0,1.5,True
81.0,11.0,29.0,0.0,4.53,2.0,0.28,True
81.0,11.0,29.0,0.0,2.76,2.0,-2.07,True
81.0,11.0,29.0,0.0,-0.75,2.0,-3.94,True
81.0,11.0,29.0,0.0,-1.36,2.0,-3.62,True
81.0,11.0,29.0,0.0,-3.4,2.0,-4.15,True
81.0,11.0,29.0,0.0,-2.07,2.0,-2.27,True
81.0,11.0,29.0,0.0,-1.51,2.0,-1.94,True
81.0,11.0,29.0,0.0,2.65,2.0,0.98,True
81.0,11.0,29.0,0.0,3.57,2.0,0.34,True
81.0,11.0,29.0,0.0,3.0,2.0,-1.14,True
81.0,11.0,29.0,0.0,-2.18,2.0,-5.1,True
81.0,11.0,29.0,0.0,-3.82,2.0,-4.74,True
81.0,11.0,29.0,0.0,-2.71,2.0,-2.78,True
81.0,11.0,29.0,0.0,-0.08,2.0,-0.98,True
81.0,11.0,29.0,0.0,7.03,2.0,3.76,True
81.0,11.0,29.0,0.0,9.05,2.0,1.53,True
81.0,11.0,29.0,0.0,8.51,2.0,-0.5,True
81.0,11.0,29.0,0.0,6.9,2.0,-2.12,True
81.0,11.0,29.0,0.0,7.29,2.0,-1.75,True
81.0,11.0,29.0,0.0,8.48,2.0,-1.07,True
81.0,11.0,29.0,0.0,-1.21,2.0,-8.55,True
81.0,11.0,29.0,0.0,0.7,2.0,-4.85,True
81.0,11.0,29.0,0.0,-8.24,2.0,-9.94,True
81.0,11.0,29.0,0.0,-3.1,2.0,-3.75,True
81.0,11.0,29.0,0.0,-5.55,2.0,-4.11,True
81.0,11.0,29.0,0.0,-8.46,2.0,-5.58,True
81.0,11.0,29.0,0.0,-3.71,2.0,-1.49,True
81.0,11.0,29.0,0.0,-3.57,2.0,-1.38,True
81.0,11.0,29.0,0.0,3.48,2.0,2.55,True
81.0,11.0,29.0,0.0,5.07,2.0,2.35,True
81.0,11.0,29.0,0.0,6.33,2.0,1.08,True
81.0,11.0,29.0,0.0,9.22,2.0,1.83,True
81.0,11.0,29.0,0.0,5.09,2.0,-2.85,True
81.0,11.0,29.0,0.0,6.64,2.0,-1.52,True
81.0,11.0,29.0,0.0,1.0,2.0,-5.85,True
81.0,11.0,29.0,0.0,-3.51,2.0,-7.9,True
81.0,11.0,29.0,0.0,-3.19,2.0,-5.61,True
81.0,11.0,29.0,0.0,-6.77,2.0,-6.35,True
81.0,11.0,29.0,0.0,-5.74,2.0,-3.89,True
81.0,11.0,29.0,0.0,-2.88,2.0,-0.94,True
81.0,11.0,29.0,0.0,1.79,2.0,1.32,True
81.0,11.0,29.0,0.0,3.35,2.0,1.14,True
81.0,11.0,29.0,0.0,0.75,2.0,-1.69,True
81.0,11.0,29.0,0.0,4.39,2.0,0.9,True
81.0,11.0,29.0,0.0,-1.49,2.0,-4.34,True
81.0,11.0,29.0,0.0,2.52,2.0,-0.76,True
81.0,11.0,29.0,0.0,-1.77,2.0,-4.38,True
81.0,11.0,29.0,0.0,-1.26,2.0,-3.3,True
81.0,11.0,29.0,0.0,-2.86,2.0,-3.71,True
81.0,11.0,29.0,0.0,-1.19,2.0,-1.94,True
81.0,11.0,29.0,0.0,1.51,2.0,-0.01,True
81.0,11.0,29.0,0.0,3.64,2.0,0.57,True
81.0,11.0,29.0,0.0,-1.45,2.0,-4.38,True
81.0,11.0,29.0,0.0,0.22,2.0,-1.95,True
81.0,11.0,29.0,0.0,0.95,2.0,-1.43,True
81.0,11.0,29.0,0.0,1.73,2.0,-1.06,True
81.0,11.0,29.0,0.0,-0.88,2.0,-3.34,True
81.0,11.0,29.0,0.0,-9.74,2.0,-7.64,True
81.0,11.0,29.0,0.0,-2.9,2.0,-0.91,True
81.0,11.0,29.0,0.0,1.8,2.0,1.29,True
81.0,11.0,29.0,0.0,3.31,2.0,1.0,True
81.0,11.0,29.0,0.0,4.23,2.0,0.48,True
81.0,11.0,29.0,0.0,1.28,2.0,-2.86,True
81.0,11.0,29.0,0.0,-0.22,2.0,-3.24,True
81.0,11.0,29.0,0.0,-6.93,2.0,-7.39,True
81.0,11.0,29.0,0.0,-5.86,2.0,-4.9,True
81.0,11.0,29.0,0.0,-5.68,2.0,-3.62,True
81.0,11.0,29.0,0.0,-4.12,2.0,-1.77,True
81.0,11.0,29.0,0.0,5.61,2.0,3.61,True
81.0,11.0,29.0,0.0,3.62,2.0,-0.08,True
81.0,11.0,29.0,0.0,1.28,2.0,-2.35,True
81.0,11.0,29.0,0.0,-3.82,2.0,-5.87,True
81.0,11.0,29.0,0.0,14.31,2.0,8.74,True
81.0,11.0,29.0,0.0,15.09,2.0,5.96,True
81.0,11.0,29.0,0.0,27.12,2.0,10.15,True
81.0,11.0,29.0,0.0,35.38,2.0,10.69,True
81.0,11.0,29.0,0.0,38.58,2.0,7.23,True
81.0,11.0,29.0,0.0,37.03,2.0,2.3,True
81.0,11.0,29.0,0.0,40.28,2.0,3.11,True
81.0,11.0,29.0,0.0,28.69,2.0,-7.25,True
81.0,11.0,29.0,0.0,10.6,2.0,-15.97,True
81.0,11.0,29.0,0.0,7.65,2.0,-12.03,True
81.0,11.0,29.0,0.0,9.2,2.0,-6.62,True
81.0,11.0,29.0,0.0,-12.13,2.0,-19.28,True
81.0,11.0,29.0,0.0,-20.41,2.0,-19.82,True
81.0,11.0,29.0,0.0,-18.54,2.0,-11.75,True
81.0,11.0,29.0,0.0,-11.29,2.0,-2.04,True
81.0,11.0,29.0,0.0,-13.32,2.0,-3.42,True
81.0,11.0,29.0,0.0,-18.62,2.0,-5.27,True
81.0,11.0,29.0,0.0,-26.53,2.0,-9.42,True
81.0,11.0,29.0,0.0,-28.15,2.0,-8.43,True
81.0,11.0,29.0,0.0,-26.28,2.0,-5.39,True
81.0,11.0,29.0,0.0,-20.0,2.0,0.68,True
81.0,11.0,29.0,0.0,-16.07,2.0,1.91,True
81.0,11.0,29.0,0.0,-13.42,2.0,2.0,True
81.0,11.0,29.0,0.0,-12.16,2.0,1.08,True
81.0,11.0,29.0,0.0,-10.69,2.0,0.64,True
81.0,11.0,29.0,0.0,-6.86,2.0,1.79,True
81.0,11.0,29.0,0.0,-0.09,2.0,4.83,True
81.0,11.0,29.0,0.0,5.96,2.0,5.56,True
81.0,11.0,29.0,0.0,6.96,2.0,2.89,True
81.0,11.0,29.0,0.0,7.81,2.0,1.38,True
81.0,11.0,29.0,0.0,4.37,2.0,-2.71,True
81.0,11.0,29.0,0.0,6.66,2.0,-0.83,True
81.0,11.0,29.0,0.0,0.13,2.0,-6.13,True
81.0,11.0,29.0,0.0,-2.59,2.0,-6.76,True
81.0,11.0,29.0,0.0,-5.46,2.0,-7.33,True
81.0,11.0,29.0,0.0,-6.13,2.0,-5.43,True
81.0,11.0,29.0,0.0,-6.3,2.0,-3.35,True
81.0,11.0,29.0,0.0,-2.89,2.0,-0.41,True
81.0,11.0,29.0,0.0,-1.69,2.0,-0.11,True
81.0,11.0,29.0,0.0,1.09,2.0,0.76,True
81.0,11.0,29.0,0.0,4.59,2.0,1.95,True
81.0,11.0,29.0,0.0,6.76,2.0,1.71,True
81.0,11.0,29.0,0.0,5.83,2.0,-1.13,True
81.0,11.0,29.0,0.0,-3.7,2.0,-8.38,True
81.0,11.0,29.0,0.0,-3.75,2.0,-5.96,True
81.0,11.0,29.0,0.0,-8.22,2.0,-7.25,True
81.0,11.0,29.0,0.0,-8.04,2.0,-5.43,True
81.0,11.0,29.0,0.0,-7.2,2.0,-3.58,True
81.0,11.0,29.0,0.0,-5.09,2.0,-1.25,True
81.0,11.0,29.0,0.0,4.89,2.0,5.55,True
81.0,11.0,29.0,0.0,6.42,2.0,3.35,True
81.0,11.0,29.0,0.0,6.62,2.0,1.05,True
81.0,11.0,29.0,0.0,7.85,2.0,0.46,True
